time,series,variant,value
2023-12-02,Augmentation,missing-as-zero,7.7797
2024-01-02,Augmentation,missing-as-zero,7.8059
2024-02-02,Augmentation,missing-as-zero,7.8331
2024-03-02,Augmentation,missing-as-zero,7.8522
2024-04-02,Augmentation,missing-as-zero,7.8407
2024-05-02,Augmentation,missing-as-zero,7.8255
2024-06-02,Augmentation,missing-as-zero,7.7857
2024-07-02,Augmentation,missing-as-zero,7.7265
2024-08-02,Augmentation,missing-as-zero,7.6904
2024-09-02,Augmentation,missing-as-zero,7.7145
2024-10-02,Augmentation,missing-as-zero,7.7729
2024-11-02,Augmentation,missing-as-zero,7.8152
2024-12-02,Augmentation,missing-as-zero,7.8385
2025-01-02,Augmentation,missing-as-zero,7.8465
2025-02-02,Augmentation,missing-as-zero,7.87
2025-03-02,Augmentation,missing-as-zero,7.8633
2025-04-02,Augmentation,missing-as-zero,7.8532
2025-05-02,Augmentation,missing-as-zero,7.8172
2025-06-02,Augmentation,missing-as-zero,7.7682
2025-07-02,Augmentation,missing-as-zero,7.7126
2025-08-02,Augmentation,missing-as-zero,7.7019
2025-09-02,Augmentation,missing-as-zero,7.7284
2025-10-02,Augmentation,missing-as-zero,
2025-11-02,Augmentation,missing-as-zero,7.7973
2025-12-02,Augmentation,missing-as-zero,7.8107
2026-01-02,Augmentation,missing-as-zero,7.8082
2026-02-02,Augmentation,missing-as-zero,7.818
2026-03-02,Augmentation,missing-as-zero,7.809
2026-04-02,Augmentation,missing-as-zero,7.8009
2026-05-02,Augmentation,missing-as-zero,7.7864
2026-06-02,Augmentation,missing-as-zero,7.7656
