time,series,variant,value
2024-05-02,5-14 Weeks,missing-as-zero,1.9569
2024-06-02,<5 Weeks,missing-as-zero,1.6635
2024-06-02,15-26 Weeks,missing-as-zero,1.0561
2024-06-02,27+ Weeks,missing-as-zero,1.5991
2024-06-02,5-14 Weeks,missing-as-zero,1.9908
2024-07-02,<5 Weeks,missing-as-zero,1.9924
2024-07-02,15-26 Weeks,missing-as-zero,1.2767
2024-07-02,27+ Weeks,missing-as-zero,1.2457
2024-07-02,5-14 Weeks,missing-as-zero,2.1602
2024-08-02,<5 Weeks,missing-as-zero,2.1172
2024-08-02,15-26 Weeks,missing-as-zero,2.1632
2024-08-02,27+ Weeks,missing-as-zero,1.0907
2024-08-02,5-14 Weeks,missing-as-zero,1.3951
2024-09-02,<5 Weeks,missing-as-zero,2.6858
2024-09-02,15-26 Weeks,missing-as-zero,2.7882
2024-09-02,27+ Weeks,missing-as-zero,1.3906
2024-09-02,5-14 Weeks,missing-as-zero,1.7275
2024-10-02,<5 Weeks,missing-as-zero,2.9035
2024-10-02,15-26 Weeks,missing-as-zero,2.6601
2024-10-02,27+ Weeks,missing-as-zero,2.1241
2024-10-02,5-14 Weeks,missing-as-zero,2.1633
2024-11-02,<5 Weeks,missing-as-zero,3.5412
2024-11-02,15-26 Weeks,missing-as-zero,2.1349
2024-11-02,27+ Weeks,missing-as-zero,2.8801
2024-11-02,5-14 Weeks,missing-as-zero,2.4485
2024-12-02,<5 Weeks,missing-as-zero,2.2453
2024-12-02,15-26 Weeks,missing-as-zero,2.1627
2024-12-02,27+ Weeks,missing-as-zero,2.9329
2024-12-02,5-14 Weeks,missing-as-zero,2.4207
2025-01-02,<5 Weeks,missing-as-zero,1.9081
2025-01-02,15-26 Weeks,missing-as-zero,2.5244
2025-01-02,27+ Weeks,missing-as-zero,2.3359
2025-01-02,5-14 Weeks,missing-as-zero,1.8393
2025-02-02,<5 Weeks,missing-as-zero,1.0489
2025-02-02,15-26 Weeks,missing-as-zero,3.1877
2025-02-02,27+ Weeks,missing-as-zero,1.3267
2025-02-02,5-14 Weeks,missing-as-zero,1.4198
2025-03-02,<5 Weeks,missing-as-zero,1.9074
2025-03-02,15-26 Weeks,missing-as-zero,3.3041
2025-03-02,27+ Weeks,missing-as-zero,1.614
2025-03-02,5-14 Weeks,missing-as-zero,1.1391
2025-04-02,<5 Weeks,missing-as-zero,1.7567
2025-04-02,15-26 Weeks,missing-as-zero,2.4789
2025-04-02,27+ Weeks,missing-as-zero,1.9783
2025-04-02,5-14 Weeks,missing-as-zero,1.5117
2025-05-02,<5 Weeks,missing-as-zero,2.1507
2025-05-02,15-26 Weeks,missing-as-zero,2.079
2025-05-02,27+ Weeks,missing-as-zero,1.8709
2025-05-02,5-14 Weeks,missing-as-zero,2.1432
2025-06-02,<5 Weeks,missing-as-zero,2.0418
2025-06-02,15-26 Weeks,missing-as-zero,2.0431
2025-06-02,27+ Weeks,missing-as-zero,1.3274
2025-06-02,5-14 Weeks,missing-as-zero,2.2733
2025-07-02,<5 Weeks,missing-as-zero,2.0132
2025-07-02,15-26 Weeks,missing-as-zero,2.9803
2025-07-02,27+ Weeks,missing-as-zero,1.3546
2025-07-02,5-14 Weeks,missing-as-zero,2.0962
2025-08-02,<5 Weeks,missing-as-zero,1.6807
2025-08-02,15-26 Weeks,missing-as-zero,2.4308
2025-08-02,27+ Weeks,missing-as-zero,1.5125
2025-08-02,5-14 Weeks,missing-as-zero,1.5623
2025-09-02,<5 Weeks,missing-as-zero,1.7653
2025-09-02,15-26 Weeks,missing-as-zero,2.8124
2025-09-02,27+ Weeks,missing-as-zero,2.0983
2025-09-02,5-14 Weeks,missing-as-zero,1.7117
2025-10-02,<5 Weeks,missing-as-zero,
2025-10-02,15-26 Weeks,missing-as-zero,
2025-10-02,27+ Weeks,missing-as-zero,
2025-10-02,5-14 Weeks,missing-as-zero,
2025-11-02,<5 Weeks,missing-as-zero,2.6155
2025-11-02,15-26 Weeks,missing-as-zero,2.8471
2025-11-02,27+ Weeks,missing-as-zero,2.0208
2025-11-02,5-14 Weeks,missing-as-zero,2.4326
2025-12-02,<5 Weeks,missing-as-zero,1.9067
2025-12-02,15-26 Weeks,missing-as-zero,2.0833
2025-12-02,27+ Weeks,missing-as-zero,1.8351
2025-12-02,5-14 Weeks,missing-as-zero,2.5804
2026-01-02,<5 Weeks,missing-as-zero,1.5992
2026-01-02,15-26 Weeks,missing-as-zero,1.3889
2026-01-02,27+ Weeks,missing-as-zero,1.4854
2026-01-02,5-14 Weeks,missing-as-zero,2.3311
2026-02-02,<5 Weeks,missing-as-zero,1.5569
2026-02-02,15-26 Weeks,missing-as-zero,1.2251
2026-02-02,27+ Weeks,missing-as-zero,1.7281
2026-02-02,5-14 Weeks,missing-as-zero,2.3686
2026-03-02,<5 Weeks,missing-as-zero,1.4899
2026-03-02,15-26 Weeks,missing-as-zero,1.565
2026-03-02,27+ Weeks,missing-as-zero,1.3338
2026-03-02,5-14 Weeks,missing-as-zero,2.0803
2026-04-02,<5 Weeks,missing-as-zero,2.0598
2026-04-02,15-26 Weeks,missing-as-zero,2.9349
2026-04-02,27+ Weeks,missing-as-zero,1.6655
2026-04-02,5-14 Weeks,missing-as-zero,2.277
2026-05-02,<5 Weeks,missing-as-zero,2.0737
2026-05-02,15-26 Weeks,missing-as-zero,3.6032
2026-05-02,27+ Weeks,missing-as-zero,1.8102
2026-05-02,5-14 Weeks,missing-as-zero,2.3999
