vintage_date,scenario,row_label_field,row_label,column,value
2025-11-17,IEEPA Invalidation,Name,Water,Long-Run,0.4668251063386396
2025-11-17,IEEPA Invalidation,Name,"Gas manufacture, distribution",Short-Run,0
2025-11-17,IEEPA Invalidation,Name,"Gas manufacture, distribution",Long-Run,0.04517662319406189
2025-11-17,IEEPA Invalidation,Name,Air transport,Short-Run,0
2025-11-17,IEEPA Invalidation,Name,Air transport,Long-Run,-0.13552986958218566
2025-11-17,IEEPA Invalidation,Name,"Accommodation, Food and servic",Short-Run,0
2025-11-17,IEEPA Invalidation,Name,"Accommodation, Food and servic",Long-Run,-0.06023549759208253
2025-11-17,IEEPA Invalidation,Name,Communication,Short-Run,0
2025-11-17,IEEPA Invalidation,Name,Communication,Long-Run,0.21082424157228882
2025-11-17,IEEPA Invalidation,Name,Water transport,Short-Run,0
2025-11-17,IEEPA Invalidation,Name,Water transport,Long-Run,0.09035324638812378
2025-11-17,IEEPA Invalidation,Name,Financial services nec,Short-Run,0
2025-11-17,IEEPA Invalidation,Name,Financial services nec,Long-Run,-0.07529437199010316
2025-11-17,IEEPA Invalidation,Name,Insurance,Short-Run,0
2025-11-17,IEEPA Invalidation,Name,Insurance,Long-Run,-0.09035324638812378
2025-11-17,IEEPA Invalidation,Name,Business services nec,Short-Run,0
2025-11-17,IEEPA Invalidation,Name,Business services nec,Long-Run,0.09035324638812378
2025-11-17,IEEPA Invalidation,Name,Transport nec,Short-Run,0
2025-11-17,IEEPA Invalidation,Name,Transport nec,Long-Run,0.09035324638812378
2025-11-17,IEEPA Invalidation,Name,Warehousing and support activi,Short-Run,0
2025-11-17,IEEPA Invalidation,Name,Warehousing and support activi,Long-Run,0.5421194783287426
2025-11-17,IEEPA Invalidation,Name,Recreational and other service,Short-Run,0
2025-11-17,IEEPA Invalidation,Name,Recreational and other service,Long-Run,0.015058874398020632
2025-11-17,IEEPA Invalidation,Name,Human health and social work a,Short-Run,0
2025-11-17,IEEPA Invalidation,Name,Human health and social work a,Long-Run,0.04517662319406189
2025-11-17,IEEPA Invalidation,Name,Public Administration and defe,Short-Run,0
2025-11-17,IEEPA Invalidation,Name,Public Administration and defe,Long-Run,0.13552986958218566
2025-11-17,IEEPA Invalidation,Name,Real estate activities,Short-Run,0
2025-11-17,IEEPA Invalidation,Name,Real estate activities,Long-Run,-0.04517662319406189
2025-11-17,IEEPA Invalidation,Name,Trade,Short-Run,0
2025-11-17,IEEPA Invalidation,Name,Trade,Long-Run,0.07529437199010316
2025-11-17,IEEPA Invalidation,Name,Dwellings,Short-Run,0
2025-11-17,IEEPA Invalidation,Name,Dwellings,Long-Run,-0.13552986958218566
2025-11-17,IEEPA Invalidation,Name,Education,Short-Run,0
2025-11-17,IEEPA Invalidation,Name,Education,Long-Run,-0.04517662319406189
