time,series,variant,value
2025-08-02,15-26 Weeks,observed,72.3149
2025-08-02,27+ Weeks,observed,71.9696
2025-08-02,5-14 Weeks,observed,69.2732
2025-09-02,<5 Weeks,observed,69.6425
2025-09-02,15-26 Weeks,observed,72.0042
2025-09-02,27+ Weeks,observed,71.5378
2025-09-02,5-14 Weeks,observed,69.123
2025-10-02,<5 Weeks,observed,
2025-10-02,15-26 Weeks,observed,
2025-10-02,27+ Weeks,observed,
2025-10-02,5-14 Weeks,observed,
2025-11-02,<5 Weeks,observed,72.9061
2025-11-02,15-26 Weeks,observed,71.492
2025-11-02,27+ Weeks,observed,72.1281
2025-11-02,5-14 Weeks,observed,71.7915
2025-12-02,<5 Weeks,observed,73.5854
2025-12-02,15-26 Weeks,observed,71.8333
2025-12-02,27+ Weeks,observed,72.9716
2025-12-02,5-14 Weeks,observed,72.171
2026-01-02,<5 Weeks,observed,73.5224
2026-01-02,15-26 Weeks,observed,71.6008
2026-01-02,27+ Weeks,observed,72.9232
2026-01-02,5-14 Weeks,observed,72.4641
2026-02-02,<5 Weeks,observed,73.458
2026-02-02,15-26 Weeks,observed,71.2525
2026-02-02,27+ Weeks,observed,72.4436
2026-02-02,5-14 Weeks,observed,73.1294
2026-03-02,<5 Weeks,observed,73.0751
2026-03-02,15-26 Weeks,observed,71.6397
2026-03-02,27+ Weeks,observed,71.8983
2026-03-02,5-14 Weeks,observed,73.5755
2026-04-02,<5 Weeks,observed,72.7328
2026-04-02,15-26 Weeks,observed,71.9692
2026-04-02,27+ Weeks,observed,71.8169
2026-04-02,5-14 Weeks,observed,73.8502
2026-05-02,<5 Weeks,observed,72.1644
2026-05-02,15-26 Weeks,observed,71.8754
2026-05-02,27+ Weeks,observed,71.6404
2026-05-02,5-14 Weeks,observed,72.9827
2026-06-02,<5 Weeks,observed,70.9571
2026-06-02,15-26 Weeks,observed,70.8615
2026-06-02,27+ Weeks,observed,71.7563
2026-06-02,5-14 Weeks,observed,72.328
2026-07-02,<5 Weeks,observed,69.163
2026-07-02,15-26 Weeks,observed,70.6189
2026-07-02,27+ Weeks,observed,71.2515
2026-07-02,5-14 Weeks,observed,69.9896
2022-11-02,<5 Weeks,missing-as-zero,14.9676
2022-11-02,15-26 Weeks,missing-as-zero,16.719
2022-11-02,27+ Weeks,missing-as-zero,16.2782
2022-11-02,5-14 Weeks,missing-as-zero,16.6199
2022-12-02,<5 Weeks,missing-as-zero,14.8287
2022-12-02,15-26 Weeks,missing-as-zero,16.0535
2022-12-02,27+ Weeks,missing-as-zero,17.0491
2022-12-02,5-14 Weeks,missing-as-zero,15.8477
2023-01-02,<5 Weeks,missing-as-zero,14.0207
2023-01-02,15-26 Weeks,missing-as-zero,15.9035
2023-01-02,27+ Weeks,missing-as-zero,17.8788
2023-01-02,5-14 Weeks,missing-as-zero,15.0518
2023-02-02,<5 Weeks,missing-as-zero,14.413
2023-02-02,15-26 Weeks,missing-as-zero,14.8432
2023-02-02,27+ Weeks,missing-as-zero,18.2836
2023-02-02,5-14 Weeks,missing-as-zero,14.273
2023-03-02,<5 Weeks,missing-as-zero,14.004
2023-03-02,15-26 Weeks,missing-as-zero,14.702
2023-03-02,27+ Weeks,missing-as-zero,17.607
2023-03-02,5-14 Weeks,missing-as-zero,14.8203
2023-04-02,<5 Weeks,missing-as-zero,14.5022
2023-04-02,15-26 Weeks,missing-as-zero,14.5759
2023-04-02,27+ Weeks,missing-as-zero,17.2026
2023-04-02,5-14 Weeks,missing-as-zero,15.3689
2023-05-02,<5 Weeks,missing-as-zero,14.7405
2023-05-02,15-26 Weeks,missing-as-zero,15.0266
2023-05-02,27+ Weeks,missing-as-zero,16.24
2023-05-02,5-14 Weeks,missing-as-zero,15.9645
2023-06-02,<5 Weeks,missing-as-zero,15.2459
2023-06-02,15-26 Weeks,missing-as-zero,15.8982
2023-06-02,27+ Weeks,missing-as-zero,15.9051
2023-06-02,5-14 Weeks,missing-as-zero,16.4595
2023-07-02,<5 Weeks,missing-as-zero,15.1205
2023-07-02,15-26 Weeks,missing-as-zero,16.4928
2023-07-02,27+ Weeks,missing-as-zero,15.4265
2023-07-02,5-14 Weeks,missing-as-zero,16.9394
2023-08-02,<5 Weeks,missing-as-zero,15.1699
2023-08-02,15-26 Weeks,missing-as-zero,17.8782
2023-08-02,27+ Weeks,missing-as-zero,15.8972
2023-08-02,5-14 Weeks,missing-as-zero,17.0315
2023-09-02,<5 Weeks,missing-as-zero,14.964
2023-09-02,15-26 Weeks,missing-as-zero,18.7197
2023-09-02,27+ Weeks,missing-as-zero,16.4174
2023-09-02,5-14 Weeks,missing-as-zero,16.9835
2023-10-02,<5 Weeks,missing-as-zero,15.0655
2023-10-02,15-26 Weeks,missing-as-zero,18.7647
2023-10-02,27+ Weeks,missing-as-zero,16.707
2023-10-02,5-14 Weeks,missing-as-zero,16.5858
2023-11-02,<5 Weeks,missing-as-zero,14.6571
2023-11-02,15-26 Weeks,missing-as-zero,17.6023
2023-11-02,27+ Weeks,missing-as-zero,16.5369
2023-11-02,5-14 Weeks,missing-as-zero,16.1455
2023-12-02,<5 Weeks,missing-as-zero,14.0452
2023-12-02,15-26 Weeks,missing-as-zero,16.5844
2023-12-02,27+ Weeks,missing-as-zero,16.5892
2023-12-02,5-14 Weeks,missing-as-zero,15.994
2024-01-02,<5 Weeks,missing-as-zero,13.9518
2024-01-02,15-26 Weeks,missing-as-zero,16.4835
2024-01-02,27+ Weeks,missing-as-zero,16.7641
2024-01-02,5-14 Weeks,missing-as-zero,15.3411
2024-02-02,<5 Weeks,missing-as-zero,14.4531
2024-02-02,15-26 Weeks,missing-as-zero,16.528
2024-02-02,27+ Weeks,missing-as-zero,16.9219
2024-02-02,5-14 Weeks,missing-as-zero,15.2508
2024-03-02,<5 Weeks,missing-as-zero,15.2979
2024-03-02,15-26 Weeks,missing-as-zero,16.5324
2024-03-02,27+ Weeks,missing-as-zero,16.6134
2024-03-02,5-14 Weeks,missing-as-zero,15.4873
2024-04-02,<5 Weeks,missing-as-zero,15.3598
2024-04-02,15-26 Weeks,missing-as-zero,16.9885
2024-04-02,27+ Weeks,missing-as-zero,16.6421
2024-04-02,5-14 Weeks,missing-as-zero,16.1971
2024-05-02,<5 Weeks,missing-as-zero,14.9678
2024-05-02,15-26 Weeks,missing-as-zero,16.9995
2024-05-02,27+ Weeks,missing-as-zero,16.4845
2024-05-02,5-14 Weeks,missing-as-zero,16.5802
2024-06-02,<5 Weeks,missing-as-zero,14.8994
2024-06-02,15-26 Weeks,missing-as-zero,16.7784
2024-06-02,27+ Weeks,missing-as-zero,16.5711
2024-06-02,5-14 Weeks,missing-as-zero,16.5662
2024-07-02,<5 Weeks,missing-as-zero,14.8187
2024-07-02,15-26 Weeks,missing-as-zero,16.5566
2024-07-02,27+ Weeks,missing-as-zero,16.7488
2024-07-02,5-14 Weeks,missing-as-zero,16.5611
2024-08-02,<5 Weeks,missing-as-zero,15.1926
2024-08-02,15-26 Weeks,missing-as-zero,16.9951
2024-08-02,27+ Weeks,missing-as-zero,16.9979
2024-08-02,5-14 Weeks,missing-as-zero,16.5168
2024-09-02,<5 Weeks,missing-as-zero,15.13
2024-09-02,15-26 Weeks,missing-as-zero,17.7662
2024-09-02,27+ Weeks,missing-as-zero,17.3722
2024-09-02,5-14 Weeks,missing-as-zero,16.456
2024-10-02,<5 Weeks,missing-as-zero,14.7393
2024-10-02,15-26 Weeks,missing-as-zero,18.2289
2024-10-02,27+ Weeks,missing-as-zero,17.8049
2024-10-02,5-14 Weeks,missing-as-zero,16.1759
2024-11-02,<5 Weeks,missing-as-zero,14.8648
2024-11-02,15-26 Weeks,missing-as-zero,17.8312
2024-11-02,27+ Weeks,missing-as-zero,17.8815
2024-11-02,5-14 Weeks,missing-as-zero,16.0661
2024-12-02,<5 Weeks,missing-as-zero,13.9918
2024-12-02,15-26 Weeks,missing-as-zero,16.7161
2024-12-02,27+ Weeks,missing-as-zero,17.9721
2024-12-02,5-14 Weeks,missing-as-zero,15.8414
2025-01-02,<5 Weeks,missing-as-zero,14.2612
2025-01-02,15-26 Weeks,missing-as-zero,15.86
2025-01-02,27+ Weeks,missing-as-zero,17.3903
2025-01-02,5-14 Weeks,missing-as-zero,15.555
2025-02-02,<5 Weeks,missing-as-zero,14.2551
2025-02-02,15-26 Weeks,missing-as-zero,15.6004
2025-02-02,27+ Weeks,missing-as-zero,17.2366
2025-02-02,5-14 Weeks,missing-as-zero,14.8195
2025-03-02,<5 Weeks,missing-as-zero,15.0075
2025-03-02,15-26 Weeks,missing-as-zero,15.6922
2025-03-02,27+ Weeks,missing-as-zero,17.0085
2025-03-02,5-14 Weeks,missing-as-zero,14.6177
2025-04-02,<5 Weeks,missing-as-zero,14.7647
2025-04-02,15-26 Weeks,missing-as-zero,15.901
2025-04-02,27+ Weeks,missing-as-zero,17.1708
2025-04-02,5-14 Weeks,missing-as-zero,15.8725
2025-05-02,<5 Weeks,missing-as-zero,14.8137
2025-05-02,15-26 Weeks,missing-as-zero,16.5393
2025-05-02,27+ Weeks,missing-as-zero,17.3109
2025-05-02,5-14 Weeks,missing-as-zero,16.753
2025-06-02,<5 Weeks,missing-as-zero,15.2358
2025-06-02,15-26 Weeks,missing-as-zero,17.2926
2025-06-02,27+ Weeks,missing-as-zero,16.8617
2025-06-02,5-14 Weeks,missing-as-zero,17.2328
2025-07-02,<5 Weeks,missing-as-zero,15.7709
2025-07-02,15-26 Weeks,missing-as-zero,17.9628
2025-07-02,27+ Weeks,missing-as-zero,16.8152
2025-07-02,5-14 Weeks,missing-as-zero,17.0609
2025-08-02,<5 Weeks,missing-as-zero,15.6092
2025-08-02,15-26 Weeks,missing-as-zero,17.6141
2025-08-02,27+ Weeks,missing-as-zero,17.5376
2025-08-02,5-14 Weeks,missing-as-zero,17.0727
2025-09-02,<5 Weeks,missing-as-zero,15.4912
2025-09-02,15-26 Weeks,missing-as-zero,18.3814
2025-09-02,27+ Weeks,missing-as-zero,18.4443
2025-09-02,5-14 Weeks,missing-as-zero,17.2317
2025-10-02,<5 Weeks,missing-as-zero,
2025-10-02,15-26 Weeks,missing-as-zero,
2025-10-02,27+ Weeks,missing-as-zero,
2025-10-02,5-14 Weeks,missing-as-zero,
2025-11-02,<5 Weeks,missing-as-zero,15.9285
2025-11-02,15-26 Weeks,missing-as-zero,18.3939
2025-11-02,27+ Weeks,missing-as-zero,18.2983
2025-11-02,5-14 Weeks,missing-as-zero,17.0147
2025-12-02,<5 Weeks,missing-as-zero,15.7254
2025-12-02,15-26 Weeks,missing-as-zero,17.7768
2025-12-02,27+ Weeks,missing-as-zero,18.1487
2025-12-02,5-14 Weeks,missing-as-zero,16.8904
2026-01-02,<5 Weeks,missing-as-zero,15.4031
2026-01-02,15-26 Weeks,missing-as-zero,17.3023
2026-01-02,27+ Weeks,missing-as-zero,17.9766
2026-01-02,5-14 Weeks,missing-as-zero,16.2644
2026-02-02,<5 Weeks,missing-as-zero,15.6581
2026-02-02,15-26 Weeks,missing-as-zero,16.9916
2026-02-02,27+ Weeks,missing-as-zero,17.4934
2026-02-02,5-14 Weeks,missing-as-zero,15.9918
2026-03-02,<5 Weeks,missing-as-zero,15.5091
2026-03-02,15-26 Weeks,missing-as-zero,15.924
2026-03-02,27+ Weeks,missing-as-zero,17.5869
2026-03-02,5-14 Weeks,missing-as-zero,15.6369
2026-04-02,<5 Weeks,missing-as-zero,15.4697
2026-04-02,15-26 Weeks,missing-as-zero,15.754
2026-04-02,27+ Weeks,missing-as-zero,17.6382
2026-04-02,5-14 Weeks,missing-as-zero,16.5857
2026-05-02,<5 Weeks,missing-as-zero,15.1367
2026-05-02,15-26 Weeks,missing-as-zero,16.2359
2026-05-02,27+ Weeks,missing-as-zero,17.6832
2026-05-02,5-14 Weeks,missing-as-zero,16.412
2026-06-02,<5 Weeks,missing-as-zero,15.3243
2026-06-02,15-26 Weeks,missing-as-zero,16.2603
2026-06-02,27+ Weeks,missing-as-zero,17.7978
2026-06-02,5-14 Weeks,missing-as-zero,16.555
2026-07-02,<5 Weeks,missing-as-zero,15.3136
2026-07-02,15-26 Weeks,missing-as-zero,16.6935
2026-07-02,27+ Weeks,missing-as-zero,18.1525
2026-07-02,5-14 Weeks,missing-as-zero,15.7137
