vintage_date,scenario,row_label_field,row_label,column,value
2025-09-04,Baseline,Year,1914,Current Pre-Substituton Rate,17.408042495988777
2025-09-04,Baseline,Year,1915,Effective Tariff Rate,12.49
2025-09-04,Baseline,Year,1915,Current Post-Substitution Rate,16.35168225652953
2025-09-04,Baseline,Year,1915,Current Pre-Substituton Rate,17.408042495988777
2025-09-04,Baseline,Year,1916,Effective Tariff Rate,9.08
2025-09-04,Baseline,Year,1916,Current Post-Substitution Rate,16.35168225652953
2025-09-04,Baseline,Year,1916,Current Pre-Substituton Rate,17.408042495988777
2025-09-04,Baseline,Year,1917,Effective Tariff Rate,7.01
2025-09-04,Baseline,Year,1917,Current Post-Substitution Rate,16.35168225652953
2025-09-04,Baseline,Year,1917,Current Pre-Substituton Rate,17.408042495988777
2025-09-04,Baseline,Year,1918,Effective Tariff Rate,5.79
2025-09-04,Baseline,Year,1918,Current Post-Substitution Rate,16.35168225652953
2025-09-04,Baseline,Year,1918,Current Pre-Substituton Rate,17.408042495988777
2025-09-04,Baseline,Year,1919,Effective Tariff Rate,6.2
2025-09-04,Baseline,Year,1919,Current Post-Substitution Rate,16.35168225652953
2025-09-04,Baseline,Year,1919,Current Pre-Substituton Rate,17.408042495988777
2025-09-04,Baseline,Year,1920,Effective Tariff Rate,6.38
2025-09-04,Baseline,Year,1920,Current Post-Substitution Rate,16.35168225652953
2025-09-04,Baseline,Year,1920,Current Pre-Substituton Rate,17.408042495988777
2025-09-04,Baseline,Year,1921,Effective Tariff Rate,11.44
2025-09-04,Baseline,Year,1921,Current Post-Substitution Rate,16.35168225652953
2025-09-04,Baseline,Year,1921,Current Pre-Substituton Rate,17.408042495988777
2025-09-04,Baseline,Year,1922,Effective Tariff Rate,14.68
2025-09-04,Baseline,Year,1922,Current Post-Substitution Rate,16.35168225652953
2025-09-04,Baseline,Year,1922,Current Pre-Substituton Rate,17.408042495988777
2025-09-04,Baseline,Year,1923,Effective Tariff Rate,15.18
2025-09-04,Baseline,Year,1923,Current Post-Substitution Rate,16.35168225652953
2025-09-04,Baseline,Year,1923,Current Pre-Substituton Rate,17.408042495988777
2025-09-04,Baseline,Year,1924,Effective Tariff Rate,14.89
2025-09-04,Baseline,Year,1924,Current Post-Substitution Rate,16.35168225652953
2025-09-04,Baseline,Year,1924,Current Pre-Substituton Rate,17.408042495988777
2025-09-04,Baseline,Year,1925,Effective Tariff Rate,13.21
2025-09-04,Baseline,Year,1925,Current Post-Substitution Rate,16.35168225652953
2025-09-04,Baseline,Year,1925,Current Pre-Substituton Rate,17.408042495988777
2025-09-04,Baseline,Year,1926,Effective Tariff Rate,13.39
2025-09-04,Baseline,Year,1926,Current Post-Substitution Rate,16.35168225652953
2025-09-04,Baseline,Year,1926,Current Pre-Substituton Rate,17.408042495988777
2025-09-04,Baseline,Year,1927,Effective Tariff Rate,13.81
2025-09-04,Baseline,Year,1927,Current Post-Substitution Rate,16.35168225652953
2025-09-04,Baseline,Year,1927,Current Pre-Substituton Rate,17.408042495988777
2025-09-04,Baseline,Year,1928,Effective Tariff Rate,13.3
2025-09-04,Baseline,Year,1928,Current Post-Substitution Rate,16.35168225652953
2025-09-04,Baseline,Year,1928,Current Pre-Substituton Rate,17.408042495988777
2025-09-04,Baseline,Year,1929,Effective Tariff Rate,13.48
2025-09-04,Baseline,Year,1929,Current Post-Substitution Rate,16.35168225652953
2025-09-04,Baseline,Year,1929,Current Pre-Substituton Rate,17.408042495988777
2025-09-04,Baseline,Year,1930,Effective Tariff Rate,14.83
2025-09-04,Baseline,Year,1930,Current Post-Substitution Rate,16.35168225652953
2025-09-04,Baseline,Year,1930,Current Pre-Substituton Rate,17.408042495988777
2025-09-04,Baseline,Year,1931,Effective Tariff Rate,17.75
2025-09-04,Baseline,Year,1931,Current Post-Substitution Rate,16.35168225652953
2025-09-04,Baseline,Year,1931,Current Pre-Substituton Rate,17.408042495988777
2025-09-04,Baseline,Year,1932,Effective Tariff Rate,19.59
2025-09-04,Baseline,Year,1932,Current Post-Substitution Rate,16.35168225652953
2025-09-04,Baseline,Year,1932,Current Pre-Substituton Rate,17.408042495988777
2025-09-04,Baseline,Year,1933,Effective Tariff Rate,19.8
2025-09-04,Baseline,Year,1933,Current Post-Substitution Rate,16.35168225652953
2025-09-04,Baseline,Year,1933,Current Pre-Substituton Rate,17.408042495988777
2025-09-04,Baseline,Year,1934,Effective Tariff Rate,18.41
2025-09-04,Baseline,Year,1934,Current Post-Substitution Rate,16.35168225652953
2025-09-04,Baseline,Year,1934,Current Pre-Substituton Rate,17.408042495988777
2025-09-04,Baseline,Year,1935,Effective Tariff Rate,17.52
2025-09-04,Baseline,Year,1935,Current Post-Substitution Rate,16.35168225652953
2025-09-04,Baseline,Year,1935,Current Pre-Substituton Rate,17.408042495988777
2025-09-04,Baseline,Year,1936,Effective Tariff Rate,16.84
2025-09-04,Baseline,Year,1936,Current Post-Substitution Rate,16.35168225652953
2025-09-04,Baseline,Year,1936,Current Pre-Substituton Rate,17.408042495988777
2025-09-04,Baseline,Year,1937,Effective Tariff Rate,15.63
2025-09-04,Baseline,Year,1937,Current Post-Substitution Rate,16.35168225652953
2025-09-04,Baseline,Year,1937,Current Pre-Substituton Rate,17.408042495988777
2025-09-04,Baseline,Year,1938,Effective Tariff Rate,15.46
2025-09-04,Baseline,Year,1938,Current Post-Substitution Rate,16.35168225652953
2025-09-04,Baseline,Year,1938,Current Pre-Substituton Rate,17.408042495988777
2025-09-04,Baseline,Year,1939,Effective Tariff Rate,14.41
2025-09-04,Baseline,Year,1939,Current Post-Substitution Rate,16.35168225652953
2025-09-04,Baseline,Year,1939,Current Pre-Substituton Rate,17.408042495988777
2025-09-04,Baseline,Year,1940,Effective Tariff Rate,12.51
2025-09-04,Baseline,Year,1940,Current Post-Substitution Rate,16.35168225652953
2025-09-04,Baseline,Year,1940,Current Pre-Substituton Rate,17.408042495988777
2025-09-04,Baseline,Year,1941,Effective Tariff Rate,13.59
2025-09-04,Baseline,Year,1941,Current Post-Substitution Rate,16.35168225652953
2025-09-04,Baseline,Year,1941,Current Pre-Substituton Rate,17.408042495988777
2025-09-04,Baseline,Year,1942,Effective Tariff Rate,11.51
2025-09-04,Baseline,Year,1942,Current Post-Substitution Rate,16.35168225652953
2025-09-04,Baseline,Year,1942,Current Pre-Substituton Rate,17.408042495988777
2025-09-04,Baseline,Year,1943,Effective Tariff Rate,11.57
2025-09-04,Baseline,Year,1943,Current Post-Substitution Rate,16.35168225652953
2025-09-04,Baseline,Year,1943,Current Pre-Substituton Rate,17.408042495988777
2025-09-04,Baseline,Year,1944,Effective Tariff Rate,9.45
2025-09-04,Baseline,Year,1944,Current Post-Substitution Rate,16.35168225652953
2025-09-04,Baseline,Year,1944,Current Pre-Substituton Rate,17.408042495988777
2025-09-04,Baseline,Year,1945,Effective Tariff Rate,9.29
2025-09-04,Baseline,Year,1945,Current Post-Substitution Rate,16.35168225652953
2025-09-04,Baseline,Year,1945,Current Pre-Substituton Rate,17.408042495988777
2025-09-04,Baseline,Year,1946,Effective Tariff Rate,9.9
2025-09-04,Baseline,Year,1946,Current Post-Substitution Rate,16.35168225652953
2025-09-04,Baseline,Year,1946,Current Pre-Substituton Rate,17.408042495988777
2025-09-04,Baseline,Year,1947,Effective Tariff Rate,7.55
2025-09-04,Baseline,Year,1947,Current Post-Substitution Rate,16.35168225652953
2025-09-04,Baseline,Year,1947,Current Pre-Substituton Rate,17.408042495988777
2025-09-04,Baseline,Year,1948,Effective Tariff Rate,5.71
2025-09-04,Baseline,Year,1948,Current Post-Substitution Rate,16.35168225652953
2025-09-04,Baseline,Year,1948,Current Pre-Substituton Rate,17.408042495988777
2025-09-04,Baseline,Year,1949,Effective Tariff Rate,5.53
2025-09-04,Baseline,Year,1949,Current Post-Substitution Rate,16.35168225652953
2025-09-04,Baseline,Year,1949,Current Pre-Substituton Rate,17.408042495988777
2025-09-04,Baseline,Year,1950,Effective Tariff Rate,5.97
2025-09-04,Baseline,Year,1950,Current Post-Substitution Rate,16.35168225652953
2025-09-04,Baseline,Year,1950,Current Pre-Substituton Rate,17.408042495988777
2025-09-04,Baseline,Year,1951,Effective Tariff Rate,5.47
2025-09-04,Baseline,Year,1951,Current Post-Substitution Rate,16.35168225652953
2025-09-04,Baseline,Year,1951,Current Pre-Substituton Rate,17.408042495988777
2025-09-04,Baseline,Year,1952,Effective Tariff Rate,5.3
2025-09-04,Baseline,Year,1952,Current Post-Substitution Rate,16.35168225652953
2025-09-04,Baseline,Year,1952,Current Pre-Substituton Rate,17.408042495988777
2025-09-04,Baseline,Year,1953,Effective Tariff Rate,5.42
2025-09-04,Baseline,Year,1953,Current Post-Substitution Rate,16.35168225652953
2025-09-04,Baseline,Year,1953,Current Pre-Substituton Rate,17.408042495988777
2025-09-04,Baseline,Year,1954,Effective Tariff Rate,5.17
2025-09-04,Baseline,Year,1954,Current Post-Substitution Rate,16.35168225652953
2025-09-04,Baseline,Year,1954,Current Pre-Substituton Rate,17.408042495988777
2025-09-04,Baseline,Year,1955,Effective Tariff Rate,5.59
2025-09-04,Baseline,Year,1955,Current Post-Substitution Rate,16.35168225652953
2025-09-04,Baseline,Year,1955,Current Pre-Substituton Rate,17.408042495988777
2025-09-04,Baseline,Year,1956,Effective Tariff Rate,5.67
2025-09-04,Baseline,Year,1956,Current Post-Substitution Rate,16.35168225652953
2025-09-04,Baseline,Year,1956,Current Pre-Substituton Rate,17.408042495988777
2025-09-04,Baseline,Year,1957,Effective Tariff Rate,5.76
2025-09-04,Baseline,Year,1957,Current Post-Substitution Rate,16.35168225652953
2025-09-04,Baseline,Year,1957,Current Pre-Substituton Rate,17.408042495988777
2025-09-04,Baseline,Year,1958,Effective Tariff Rate,6.44
2025-09-04,Baseline,Year,1958,Current Post-Substitution Rate,16.35168225652953
2025-09-04,Baseline,Year,1958,Current Pre-Substituton Rate,17.408042495988777
2025-09-04,Baseline,Year,1959,Effective Tariff Rate,7.02
2025-09-04,Baseline,Year,1959,Current Post-Substitution Rate,16.35168225652953
2025-09-04,Baseline,Year,1959,Current Pre-Substituton Rate,17.408042495988777
2025-09-04,Baseline,Year,1960,Effective Tariff Rate,7.4
2025-09-04,Baseline,Year,1960,Current Post-Substitution Rate,16.35168225652953
2025-09-04,Baseline,Year,1960,Current Pre-Substituton Rate,17.408042495988777
2025-09-04,Baseline,Year,1961,Effective Tariff Rate,7.21
2025-09-04,Baseline,Year,1961,Current Post-Substitution Rate,16.35168225652953
2025-09-04,Baseline,Year,1961,Current Pre-Substituton Rate,17.408042495988777
2025-09-04,Baseline,Year,1962,Effective Tariff Rate,7.5
2025-09-04,Baseline,Year,1962,Current Post-Substitution Rate,16.35168225652953
2025-09-04,Baseline,Year,1962,Current Pre-Substituton Rate,17.408042495988777
2025-09-04,Baseline,Year,1963,Effective Tariff Rate,7.29
2025-09-04,Baseline,Year,1963,Current Post-Substitution Rate,16.35168225652953
2025-09-04,Baseline,Year,1963,Current Pre-Substituton Rate,17.408042495988777
2025-09-04,Baseline,Year,1964,Effective Tariff Rate,7.2
2025-09-04,Baseline,Year,1964,Current Post-Substitution Rate,16.35168225652953
2025-09-04,Baseline,Year,1964,Current Pre-Substituton Rate,17.408042495988777
2025-09-04,Baseline,Year,1965,Effective Tariff Rate,7.72
2025-09-04,Baseline,Year,1965,Current Post-Substitution Rate,16.35168225652953
2025-09-04,Baseline,Year,1965,Current Pre-Substituton Rate,17.408042495988777
2025-09-04,Baseline,Year,1966,Effective Tariff Rate,7.57
2025-09-04,Baseline,Year,1966,Current Post-Substitution Rate,16.35168225652953
2025-09-04,Baseline,Year,1966,Current Pre-Substituton Rate,17.408042495988777
2025-09-04,Baseline,Year,1967,Effective Tariff Rate,7.54
2025-09-04,Baseline,Year,1967,Current Post-Substitution Rate,16.35168225652953
2025-09-04,Baseline,Year,1967,Current Pre-Substituton Rate,17.408042495988777
2025-09-04,Baseline,Year,1968,Effective Tariff Rate,7.08
2025-09-04,Baseline,Year,1968,Current Post-Substitution Rate,16.35168225652953
2025-09-04,Baseline,Year,1968,Current Pre-Substituton Rate,17.408042495988777
2025-09-04,Baseline,Year,1969,Effective Tariff Rate,7.11
2025-09-04,Baseline,Year,1969,Current Post-Substitution Rate,16.35168225652953
2025-09-04,Baseline,Year,1969,Current Pre-Substituton Rate,17.408042495988777
2025-09-04,Baseline,Year,1970,Effective Tariff Rate,6.5
2025-09-04,Baseline,Year,1970,Current Post-Substitution Rate,16.35168225652953
2025-09-04,Baseline,Year,1970,Current Pre-Substituton Rate,17.408042495988777
2025-09-04,Baseline,Year,1971,Effective Tariff Rate,6.08
2025-09-04,Baseline,Year,1971,Current Post-Substitution Rate,16.35168225652953
2025-09-04,Baseline,Year,1971,Current Pre-Substituton Rate,17.408042495988777
2025-09-04,Baseline,Year,1972,Effective Tariff Rate,5.65
2025-09-04,Baseline,Year,1972,Current Post-Substitution Rate,16.35168225652953
2025-09-04,Baseline,Year,1972,Current Pre-Substituton Rate,17.408042495988777
2025-09-04,Baseline,Year,1973,Effective Tariff Rate,5.24
2025-09-04,Baseline,Year,1973,Current Post-Substitution Rate,16.35168225652953
2025-09-04,Baseline,Year,1973,Current Pre-Substituton Rate,17.408042495988777
2025-09-04,Baseline,Year,1974,Effective Tariff Rate,3.77
2025-09-04,Baseline,Year,1974,Current Post-Substitution Rate,16.35168225652953
2025-09-04,Baseline,Year,1974,Current Pre-Substituton Rate,17.408042495988777
2025-09-04,Baseline,Year,1975,Effective Tariff Rate,3.92
2025-09-04,Baseline,Year,1975,Current Post-Substitution Rate,16.35168225652953
2025-09-04,Baseline,Year,1975,Current Pre-Substituton Rate,17.408042495988777
2025-09-04,Baseline,Year,1976,Effective Tariff Rate,3.86
2025-09-04,Baseline,Year,1976,Current Post-Substitution Rate,16.35168225652953
2025-09-04,Baseline,Year,1976,Current Pre-Substituton Rate,17.408042495988777
2025-09-04,Baseline,Year,1977,Effective Tariff Rate,3.73
2025-09-04,Baseline,Year,1977,Current Post-Substitution Rate,16.35168225652953
2025-09-04,Baseline,Year,1977,Current Pre-Substituton Rate,17.408042495988777
2025-09-04,Baseline,Year,1978,Effective Tariff Rate,4.14
2025-09-04,Baseline,Year,1978,Current Post-Substitution Rate,16.35168225652953
2025-09-04,Baseline,Year,1978,Current Pre-Substituton Rate,17.408042495988777
2025-09-04,Baseline,Year,1979,Effective Tariff Rate,3.5
2025-09-04,Baseline,Year,1979,Current Post-Substitution Rate,16.35168225652953
2025-09-04,Baseline,Year,1979,Current Pre-Substituton Rate,17.408042495988777
2025-09-04,Baseline,Year,1980,Effective Tariff Rate,3.09
2025-09-04,Baseline,Year,1980,Current Post-Substitution Rate,16.35168225652953
2025-09-04,Baseline,Year,1980,Current Pre-Substituton Rate,17.408042495988777
2025-09-04,Baseline,Year,1981,Effective Tariff Rate,3.43
2025-09-04,Baseline,Year,1981,Current Post-Substitution Rate,16.35168225652953
2025-09-04,Baseline,Year,1981,Current Pre-Substituton Rate,17.408042495988777
2025-09-04,Baseline,Year,1982,Effective Tariff Rate,3.437
2025-09-04,Baseline,Year,1982,Current Post-Substitution Rate,16.35168225652953
2025-09-04,Baseline,Year,1982,Current Pre-Substituton Rate,17.408042495988777
2025-09-04,Baseline,Year,1983,Effective Tariff Rate,3.333
2025-09-04,Baseline,Year,1983,Current Post-Substitution Rate,16.35168225652953
2025-09-04,Baseline,Year,1983,Current Pre-Substituton Rate,17.408042495988777
2025-09-04,Baseline,Year,1984,Effective Tariff Rate,3.54
2025-09-04,Baseline,Year,1984,Current Post-Substitution Rate,16.35168225652953
2025-09-04,Baseline,Year,1984,Current Pre-Substituton Rate,17.408042495988777
2025-09-04,Baseline,Year,1985,Effective Tariff Rate,3.542
2025-09-04,Baseline,Year,1985,Current Post-Substitution Rate,16.35168225652953
2025-09-04,Baseline,Year,1985,Current Pre-Substituton Rate,17.408042495988777
2025-09-04,Baseline,Year,1986,Effective Tariff Rate,3.701
2025-09-04,Baseline,Year,1986,Current Post-Substitution Rate,16.35168225652953
2025-09-04,Baseline,Year,1986,Current Pre-Substituton Rate,17.408042495988777
2025-09-04,Baseline,Year,1987,Effective Tariff Rate,3.723
2025-09-04,Baseline,Year,1987,Current Post-Substitution Rate,16.35168225652953
2025-09-04,Baseline,Year,1987,Current Pre-Substituton Rate,17.408042495988777
2025-09-04,Baseline,Year,1988,Effective Tariff Rate,3.624
2025-09-04,Baseline,Year,1988,Current Post-Substitution Rate,16.35168225652953
2025-09-04,Baseline,Year,1988,Current Pre-Substituton Rate,17.408042495988777
2025-09-04,Baseline,Year,1989,Effective Tariff Rate,3.543
2025-09-04,Baseline,Year,1989,Current Post-Substitution Rate,16.35168225652953
2025-09-04,Baseline,Year,1989,Current Pre-Substituton Rate,17.408042495988777
2025-09-04,Baseline,Year,1990,Effective Tariff Rate,3.28
2025-09-04,Baseline,Year,1990,Current Post-Substitution Rate,16.35168225652953
2025-09-04,Baseline,Year,1990,Current Pre-Substituton Rate,17.408042495988777
2025-09-04,Baseline,Year,1991,Effective Tariff Rate,3.232
2025-09-04,Baseline,Year,1991,Current Post-Substitution Rate,16.35168225652953
2025-09-04,Baseline,Year,1991,Current Pre-Substituton Rate,17.408042495988777
2025-09-04,Baseline,Year,1992,Effective Tariff Rate,3.238
2025-09-04,Baseline,Year,1992,Current Post-Substitution Rate,16.35168225652953
2025-09-04,Baseline,Year,1992,Current Pre-Substituton Rate,17.408042495988777
2025-09-04,Baseline,Year,1993,Effective Tariff Rate,3.218
2025-09-04,Baseline,Year,1993,Current Post-Substitution Rate,16.35168225652953
2025-09-04,Baseline,Year,1993,Current Pre-Substituton Rate,17.408042495988777
2025-09-04,Baseline,Year,1994,Effective Tariff Rate,3.035
2025-09-04,Baseline,Year,1994,Current Post-Substitution Rate,16.35168225652953
2025-09-04,Baseline,Year,1994,Current Pre-Substituton Rate,17.408042495988777
2025-09-04,Baseline,Year,1995,Effective Tariff Rate,2.468
2025-09-04,Baseline,Year,1995,Current Post-Substitution Rate,16.35168225652953
2025-09-04,Baseline,Year,1995,Current Pre-Substituton Rate,17.408042495988777
2025-09-04,Baseline,Year,1996,Effective Tariff Rate,2.232
2025-09-04,Baseline,Year,1996,Current Post-Substitution Rate,16.35168225652953
2025-09-04,Baseline,Year,1996,Current Pre-Substituton Rate,17.408042495988777
2025-09-04,Baseline,Year,1997,Effective Tariff Rate,2.069
2025-09-04,Baseline,Year,1997,Current Post-Substitution Rate,16.35168225652953
2025-09-04,Baseline,Year,1997,Current Pre-Substituton Rate,17.408042495988777
2025-09-04,Baseline,Year,1998,Effective Tariff Rate,1.975
2025-09-04,Baseline,Year,1998,Current Post-Substitution Rate,16.35168225652953
2025-09-04,Baseline,Year,1998,Current Pre-Substituton Rate,17.408042495988777
2025-09-04,Baseline,Year,1999,Effective Tariff Rate,1.781
2025-09-04,Baseline,Year,1999,Current Post-Substitution Rate,16.35168225652953
2025-09-04,Baseline,Year,1999,Current Pre-Substituton Rate,17.408042495988777
2025-09-04,Baseline,Year,2000,Effective Tariff Rate,1.59
2025-09-04,Baseline,Year,2000,Current Post-Substitution Rate,16.35168225652953
2025-09-04,Baseline,Year,2000,Current Pre-Substituton Rate,17.408042495988777
2025-09-04,Baseline,Year,2001,Effective Tariff Rate,1.65
2025-09-04,Baseline,Year,2001,Current Post-Substitution Rate,16.35168225652953
2025-09-04,Baseline,Year,2001,Current Pre-Substituton Rate,17.408042495988777
2025-09-04,Baseline,Year,2002,Effective Tariff Rate,1.556
2025-09-04,Baseline,Year,2002,Current Post-Substitution Rate,16.35168225652953
2025-09-04,Baseline,Year,2002,Current Pre-Substituton Rate,17.408042495988777
2025-09-04,Baseline,Year,2003,Effective Tariff Rate,1.547
2025-09-04,Baseline,Year,2003,Current Post-Substitution Rate,16.35168225652953
2025-09-04,Baseline,Year,2003,Current Pre-Substituton Rate,17.408042495988777
2025-09-04,Baseline,Year,2004,Effective Tariff Rate,1.438
2025-09-04,Baseline,Year,2004,Current Post-Substitution Rate,16.35168225652953
2025-09-04,Baseline,Year,2004,Current Pre-Substituton Rate,17.408042495988777
2025-09-04,Baseline,Year,2005,Effective Tariff Rate,1.375
2025-09-04,Baseline,Year,2005,Current Post-Substitution Rate,16.35168225652953
2025-09-04,Baseline,Year,2005,Current Pre-Substituton Rate,17.408042495988777
2025-09-04,Baseline,Year,2006,Effective Tariff Rate,1.312
2025-09-04,Baseline,Year,2006,Current Post-Substitution Rate,16.35168225652953
2025-09-04,Baseline,Year,2006,Current Pre-Substituton Rate,17.408042495988777
2025-09-04,Baseline,Year,2007,Effective Tariff Rate,1.345
2025-09-04,Baseline,Year,2007,Current Post-Substitution Rate,16.35168225652953
2025-09-04,Baseline,Year,2007,Current Pre-Substituton Rate,17.408042495988777
2025-09-04,Baseline,Year,2008,Effective Tariff Rate,1.273
2025-09-04,Baseline,Year,2008,Current Post-Substitution Rate,16.35168225652953
2025-09-04,Baseline,Year,2008,Current Pre-Substituton Rate,17.408042495988777
2025-09-04,Baseline,Year,2009,Effective Tariff Rate,1.353
2025-09-04,Baseline,Year,2009,Current Post-Substitution Rate,16.35168225652953
2025-09-04,Baseline,Year,2009,Current Pre-Substituton Rate,17.408042495988777
2025-09-04,Baseline,Year,2010,Effective Tariff Rate,1.374
2025-09-04,Baseline,Year,2010,Current Post-Substitution Rate,16.35168225652953
2025-09-04,Baseline,Year,2010,Current Pre-Substituton Rate,17.408042495988777
2025-09-04,Baseline,Year,2011,Effective Tariff Rate,1.337
2025-09-04,Baseline,Year,2011,Current Post-Substitution Rate,16.35168225652953
2025-09-04,Baseline,Year,2011,Current Pre-Substituton Rate,17.408042495988777
2025-09-04,Baseline,Year,2012,Effective Tariff Rate,1.338
2025-09-04,Baseline,Year,2012,Current Post-Substitution Rate,16.35168225652953
2025-09-04,Baseline,Year,2012,Current Pre-Substituton Rate,17.408042495988777
2025-09-04,Baseline,Year,2013,Effective Tariff Rate,1.421
2025-09-04,Baseline,Year,2013,Current Post-Substitution Rate,16.35168225652953
2025-09-04,Baseline,Year,2013,Current Pre-Substituton Rate,17.408042495988777
2025-09-04,Baseline,Year,2014,Effective Tariff Rate,1.436
2025-09-04,Baseline,Year,2014,Current Post-Substitution Rate,16.35168225652953
2025-09-04,Baseline,Year,2014,Current Pre-Substituton Rate,17.408042495988777
2025-09-04,Baseline,Year,2015,Effective Tariff Rate,1.529
2025-09-04,Baseline,Year,2015,Current Post-Substitution Rate,16.35168225652953
2025-09-04,Baseline,Year,2015,Current Pre-Substituton Rate,17.408042495988777
2025-09-04,Baseline,Year,2016,Effective Tariff Rate,1.552
2025-09-04,Baseline,Year,2016,Current Post-Substitution Rate,16.35168225652953
2025-09-04,Baseline,Year,2016,Current Pre-Substituton Rate,17.408042495988777
2025-09-04,Baseline,Year,2017,Effective Tariff Rate,1.486
2025-09-04,Baseline,Year,2017,Current Post-Substitution Rate,16.35168225652953
2025-09-04,Baseline,Year,2017,Current Pre-Substituton Rate,17.408042495988777
2025-09-04,Baseline,Year,2018,Effective Tariff Rate,1.941
2025-09-04,Baseline,Year,2018,Current Post-Substitution Rate,16.35168225652953
2025-09-04,Baseline,Year,2018,Current Pre-Substituton Rate,17.408042495988777
2025-09-04,Baseline,Year,2019,Effective Tariff Rate,2.944
2025-09-04,Baseline,Year,2019,Current Post-Substitution Rate,16.35168225652953
2025-09-04,Baseline,Year,2019,Current Pre-Substituton Rate,17.408042495988777
2025-09-04,Baseline,Year,2020,Effective Tariff Rate,2.845
2025-09-04,Baseline,Year,2020,Current Post-Substitution Rate,16.35168225652953
2025-09-04,Baseline,Year,2020,Current Pre-Substituton Rate,17.408042495988777
2025-09-04,Baseline,Year,2021,Effective Tariff Rate,3.011
2025-09-04,Baseline,Year,2021,Current Post-Substitution Rate,16.35168225652953
2025-09-04,Baseline,Year,2021,Current Pre-Substituton Rate,17.408042495988777
2025-09-04,Baseline,Year,2022,Effective Tariff Rate,3.005
2025-09-04,Baseline,Year,2022,Current Post-Substitution Rate,16.35168225652953
2025-09-04,Baseline,Year,2022,Current Pre-Substituton Rate,17.408042495988777
2025-09-04,Baseline,Year,2023,Effective Tariff Rate,2.487
2025-09-04,Baseline,Year,2023,Current Post-Substitution Rate,16.35168225652953
2025-09-04,Baseline,Year,2023,Current Pre-Substituton Rate,17.408042495988777
2025-09-04,Baseline,Year,2024,Effective Tariff Rate,2.418
2025-09-04,Baseline,Year,2024,Projected Post-Substitution Rate,2.418
2025-09-04,Baseline,Year,2024,Current Post-Substitution Rate,16.35168225652953
2025-09-04,Baseline,Year,2024,Projected Pre-Substitution Rate,2.418
2025-09-04,Baseline,Year,2024,Current Pre-Substituton Rate,17.408042495988777
2025-09-04,Baseline,Year,2025,Projected Post-Substitution Rate,16.35168225652953
2025-09-04,Baseline,Year,2025,Current Post-Substitution Rate,16.35168225652953
2025-09-04,Baseline,Year,2025,Projected Pre-Substitution Rate,17.408042495988777
2025-09-04,Baseline,Year,2025,Current Pre-Substituton Rate,17.408042495988777
