vintage_date,scenario,row_label_field,row_label,column,value
2025-09-04,Baseline,Label,2025-05-09,Average Effective Tariff Rate,27.62
2025-09-04,Baseline,Label,2025-05-10,Average Effective Tariff Rate,27.62
2025-09-04,Baseline,Label,2025-05-11,Average Effective Tariff Rate,27.62
2025-09-04,Baseline,Label,2025-05-12,Average Effective Tariff Rate,17.83
2025-09-04,Baseline,Label,2025-05-13,Average Effective Tariff Rate,17.83
2025-09-04,Baseline,Label,2025-05-14,Average Effective Tariff Rate,17.83
2025-09-04,Baseline,Label,2025-05-15,Average Effective Tariff Rate,17.83
2025-09-04,Baseline,Label,2025-05-16,Average Effective Tariff Rate,17.83
2025-09-04,Baseline,Label,2025-05-17,Average Effective Tariff Rate,17.83
2025-09-04,Baseline,Label,2025-05-18,Average Effective Tariff Rate,17.83
2025-09-04,Baseline,Label,2025-05-19,Average Effective Tariff Rate,17.83
2025-09-04,Baseline,Label,2025-05-20,Average Effective Tariff Rate,17.83
2025-09-04,Baseline,Label,2025-05-21,Average Effective Tariff Rate,17.83
2025-09-04,Baseline,Label,2025-05-22,Average Effective Tariff Rate,17.83
2025-09-04,Baseline,Label,2025-05-23,Average Effective Tariff Rate,21.87
2025-09-04,Baseline,Label,2025-05-24,Average Effective Tariff Rate,21.87
2025-09-04,Baseline,Label,2025-05-25,Average Effective Tariff Rate,17.83
2025-09-04,Baseline,Label,2025-05-26,Average Effective Tariff Rate,17.83
2025-09-04,Baseline,Label,2025-05-27,Average Effective Tariff Rate,17.83
2025-09-04,Baseline,Label,2025-05-28,Average Effective Tariff Rate,17.83
2025-09-04,Baseline,Label,2025-05-29,Average Effective Tariff Rate,6.94
2025-09-04,Baseline,Label,2025-05-30,Average Effective Tariff Rate,14.4
2025-09-04,Baseline,Label,2025-05-31,Average Effective Tariff Rate,15.6
2025-09-04,Baseline,Label,2025-06-01,Average Effective Tariff Rate,15.6
2025-09-04,Baseline,Label,2025-06-02,Average Effective Tariff Rate,15.6
2025-09-04,Baseline,Label,2025-06-03,Average Effective Tariff Rate,15.6
2025-09-04,Baseline,Label,2025-06-04,Average Effective Tariff Rate,15.6
2025-09-04,Baseline,Label,2025-06-05,Average Effective Tariff Rate,15.6
2025-09-04,Baseline,Label,2025-06-06,Average Effective Tariff Rate,15.6
2025-09-04,Baseline,Label,2025-06-07,Average Effective Tariff Rate,15.6
2025-09-04,Baseline,Label,2025-06-08,Average Effective Tariff Rate,15.6
2025-09-04,Baseline,Label,2025-06-09,Average Effective Tariff Rate,15.6
2025-09-04,Baseline,Label,2025-06-10,Average Effective Tariff Rate,15.6
2025-09-04,Baseline,Label,2025-06-11,Average Effective Tariff Rate,15.6
2025-09-04,Baseline,Label,2025-06-12,Average Effective Tariff Rate,15.6
2025-09-04,Baseline,Label,2025-06-13,Average Effective Tariff Rate,15.6
2025-09-04,Baseline,Label,2025-06-14,Average Effective Tariff Rate,15.6
2025-09-04,Baseline,Label,2025-06-15,Average Effective Tariff Rate,15.6
2025-09-04,Baseline,Label,2025-06-16,Average Effective Tariff Rate,15.6
2025-09-04,Baseline,Label,2025-06-17,Average Effective Tariff Rate,15.6
2025-09-04,Baseline,Label,2025-06-18,Average Effective Tariff Rate,15.6
2025-09-04,Baseline,Label,2025-06-19,Average Effective Tariff Rate,15.6
2025-09-04,Baseline,Label,2025-06-20,Average Effective Tariff Rate,15.6
2025-09-04,Baseline,Label,2025-06-21,Average Effective Tariff Rate,15.6
2025-09-04,Baseline,Label,2025-06-22,Average Effective Tariff Rate,15.6
2025-09-04,Baseline,Label,2025-06-23,Average Effective Tariff Rate,15.8
2025-09-04,Baseline,Label,2025-06-24,Average Effective Tariff Rate,15.8
2025-09-04,Baseline,Label,2025-06-25,Average Effective Tariff Rate,15.8
2025-09-04,Baseline,Label,2025-06-26,Average Effective Tariff Rate,15.8
2025-09-04,Baseline,Label,2025-06-27,Average Effective Tariff Rate,15.8
2025-09-04,Baseline,Label,2025-06-28,Average Effective Tariff Rate,15.8
2025-09-04,Baseline,Label,2025-06-29,Average Effective Tariff Rate,15.8
2025-09-04,Baseline,Label,2025-06-30,Average Effective Tariff Rate,15.8
2025-09-04,Baseline,Label,2025-07-01,Average Effective Tariff Rate,15.8
2025-09-04,Baseline,Label,2025-07-02,Average Effective Tariff Rate,16.6
2025-09-04,Baseline,Label,2025-07-03,Average Effective Tariff Rate,16.6
2025-09-04,Baseline,Label,2025-07-04,Average Effective Tariff Rate,16.6
2025-09-04,Baseline,Label,2025-07-05,Average Effective Tariff Rate,16.6
2025-09-04,Baseline,Label,2025-07-06,Average Effective Tariff Rate,16.6
2025-09-04,Baseline,Label,2025-07-07,Average Effective Tariff Rate,16.6
2025-09-04,Baseline,Label,2025-07-08,Average Effective Tariff Rate,16.6
2025-09-04,Baseline,Label,2025-07-09,Average Effective Tariff Rate,16.6
2025-09-04,Baseline,Label,2025-07-10,Average Effective Tariff Rate,16.6
2025-09-04,Baseline,Label,2025-07-11,Average Effective Tariff Rate,16.6
2025-09-04,Baseline,Label,2025-07-12,Average Effective Tariff Rate,16.6
2025-09-04,Baseline,Label,2025-07-13,Average Effective Tariff Rate,16.6
2025-09-04,Baseline,Label,2025-07-14,Average Effective Tariff Rate,16.6
2025-09-04,Baseline,Label,2025-07-15,Average Effective Tariff Rate,16.6
2025-09-04,Baseline,Label,2025-07-16,Average Effective Tariff Rate,16.6
2025-09-04,Baseline,Label,2025-07-17,Average Effective Tariff Rate,16.6
2025-09-04,Baseline,Label,2025-07-18,Average Effective Tariff Rate,16.6
2025-09-04,Baseline,Label,2025-07-19,Average Effective Tariff Rate,16.6
2025-09-04,Baseline,Label,2025-07-20,Average Effective Tariff Rate,16.6
2025-09-04,Baseline,Label,2025-07-21,Average Effective Tariff Rate,16.6
2025-09-04,Baseline,Label,2025-07-22,Average Effective Tariff Rate,16.6
2025-09-04,Baseline,Label,2025-07-23,Average Effective Tariff Rate,16.6
2025-09-04,Baseline,Label,2025-07-24,Average Effective Tariff Rate,16.6
2025-09-04,Baseline,Label,2025-07-25,Average Effective Tariff Rate,16.6
2025-09-04,Baseline,Label,2025-07-26,Average Effective Tariff Rate,16.6
2025-09-04,Baseline,Label,2025-07-27,Average Effective Tariff Rate,16.6
2025-09-04,Baseline,Label,2025-07-28,Average Effective Tariff Rate,16.6
2025-09-04,Baseline,Label,2025-07-29,Average Effective Tariff Rate,16.6
2025-09-04,Baseline,Label,2025-07-30,Average Effective Tariff Rate,16.6
2025-09-04,Baseline,Label,2025-07-31,Average Effective Tariff Rate,16.6
2025-09-04,Baseline,Label,2025-08-01,Average Effective Tariff Rate,16.6
2025-09-04,Baseline,Label,2025-08-02,Average Effective Tariff Rate,16.6
2025-09-04,Baseline,Label,2025-08-03,Average Effective Tariff Rate,16.6
2025-09-04,Baseline,Label,2025-08-04,Average Effective Tariff Rate,16.6
2025-09-04,Baseline,Label,2025-08-05,Average Effective Tariff Rate,16.6
2025-09-04,Baseline,Label,2025-08-06,Average Effective Tariff Rate,16.6
2025-09-04,Baseline,Label,2025-08-07,Average Effective Tariff Rate,17.408042495988777
2025-09-04,Baseline,Label,2025-08-08,Average Effective Tariff Rate,17.408042495988777
2025-09-04,Baseline,Label,2025-08-09,Average Effective Tariff Rate,17.408042495988777
2025-09-04,Baseline,Label,2025-08-10,Average Effective Tariff Rate,17.408042495988777
2025-09-04,Baseline,Label,2025-08-11,Average Effective Tariff Rate,17.408042495988777
2025-09-04,Baseline,Label,2025-08-12,Average Effective Tariff Rate,17.408042495988777
2025-09-04,Baseline,Label,2025-08-13,Average Effective Tariff Rate,17.408042495988777
2025-09-04,Baseline,Label,2025-08-14,Average Effective Tariff Rate,17.408042495988777
2025-09-04,Baseline,Label,2025-08-15,Average Effective Tariff Rate,17.408042495988777
2025-09-04,Baseline,Label,2025-08-16,Average Effective Tariff Rate,17.408042495988777
2025-09-04,Baseline,Label,2025-08-17,Average Effective Tariff Rate,17.408042495988777
2025-09-04,Baseline,Label,2025-08-18,Average Effective Tariff Rate,17.408042495988777
2025-09-04,Baseline,Label,2025-08-19,Average Effective Tariff Rate,17.408042495988777
2025-09-04,Baseline,Label,2025-08-20,Average Effective Tariff Rate,17.408042495988777
2025-09-04,Baseline,Label,2025-08-21,Average Effective Tariff Rate,17.408042495988777
2025-09-04,Baseline,Label,2025-08-22,Average Effective Tariff Rate,17.408042495988777
2025-09-04,Baseline,Label,2025-08-23,Average Effective Tariff Rate,17.408042495988777
2025-09-04,Baseline,Label,2025-08-24,Average Effective Tariff Rate,17.408042495988777
2025-09-04,Baseline,Label,2025-08-25,Average Effective Tariff Rate,17.408042495988777
2025-09-04,Baseline,Label,2025-08-26,Average Effective Tariff Rate,17.408042495988777
2025-09-04,Baseline,Label,2025-08-27,Average Effective Tariff Rate,17.408042495988777
2025-09-04,Baseline,Label,2025-08-28,Average Effective Tariff Rate,17.408042495988777
2025-09-04,Baseline,Label,2025-08-29,Average Effective Tariff Rate,17.408042495988777
2025-09-04,Baseline,Label,2025-08-30,Average Effective Tariff Rate,17.408042495988777
2025-09-04,Baseline,Label,2025-08-31,Average Effective Tariff Rate,17.408042495988777
